-0.429858293023783,-0.221681366763903
-0.429862641187091,-0.221677759640383
-0.429860868077822,-0.221680290494525
-0.429860223071751,-0.221682826850032
-0.429863354334112,-0.221678791401966
-0.430044687779122,-0.221821796569635
-0.429922405620936,-0.221731576607513
-0.429874042257099,-0.221689185653079
-0.430038990568409,-0.22182005073759
-0.42993309703626,-0.221794306321014
-0.42987136834708,-0.221709788183622
-0.429855923407635,-0.221680838629321
-0.430033639844877,-0.221737474423184
-0.430097917190268,-0.221836756094533
-0.429931719658494,-0.221797130678599
-0.42986033209216,-0.221704324006665
-0.430020267586838,-0.22173844552765
-0.429918957336948,-0.221758715708303
-0.429862463005371,-0.221702537527258
-0.429853307432072,-0.221751790924983
-0.429857171730756,-0.221701112203016
-0.42987098346576,-0.22175099608314
-0.429876007410833,-0.221772292868645
-0.429867970830228,-0.221704454306254
-0.429865980737226,-0.221678221422726
-0.429871750657829,-0.221744727341059
-0.430048298549964,-0.221762972340572
-0.429925545549435,-0.221699341761025
-0.429873682837554,-0.221676071083727
-0.430036307211986,-0.221744136727059
-0.429921706099073,-0.221699218008623
-0.430044507881504,-0.22174637935462
-0.429912400304135,-0.221696420002887
-0.429861052339366,-0.221672720054795
-0.429851265734333,-0.221746765815506
-0.429852869312582,-0.221699530325847
-0.429855943454965,-0.221682092322914
-0.429857292940281,-0.221679983103508
-0.429866616704161,-0.221682391682929
-0.429870707852116,-0.221753472006571
-0.429864287409914,-0.221706726665602
-0.429863195901462,-0.221682051887576
-0.429863566886335,-0.22167322384549
-0.429866305651767,-0.221669229200351
-0.429863821843788,-0.221670129346306
-0.429866377001082,-0.221669594498373
-0.429870011018527,-0.221743192805896
-0.429865633315444,-0.221701075314683
-0.430037729843357,-0.221750162289361
-0.429917653702204,-0.221696509167369
-0.429871883166539,-0.221676837805699
-0.429851328696903,-0.221674695372936
-0.429853699017389,-0.221670144194537
-0.429857223779099,-0.221672435923139
-0.429857866754141,-0.221676496686771
-0.429862573229176,-0.221675082670093
-0.429877393143734,-0.221742820560084
-0.429866301812174,-0.221704574063953
-0.429875551752008,-0.221754587612397
-0.429871528172718,-0.221704272449843
-0.429861502348745,-0.221682826763067
-0.429858156554688,-0.221676772216604
-0.429864076418091,-0.221677450476866
-0.430037136580824,-0.221812993560509
-0.429917391695379,-0.221789799697759
-0.429865345206106,-0.22170222676618
-0.429857283630199,-0.22167402315597
-0.42985158311899,-0.221671274170634
-0.42986277649983,-0.221677390222269
-0.429871721785154,-0.221750653692267
-0.429868005205931,-0.221708511098686
-0.429871386368211,-0.221751247208544
-0.429862885192892,-0.221692205206133
-0.42986184284159,-0.221670689860758
-0.429863917920617,-0.221666173435852
-0.429873037965096,-0.221739739190671
-0.429863298465486,-0.22169970346671
-0.429864484870849,-0.221745677151421
-0.429866909306573,-0.221760970907976
-0.429861116567145,-0.221692438590721
-0.429851434007769,-0.221666182401127
-0.42985927723569,-0.221663453496375
